sentence1;sentence2;similarity_score;same;lex_overlap;non_contextual_dist_GPT;non_contextual_dist_E5;contextual_dist_GPT;contextual_dist_E5;Centroid_GPT;Centroid_E5;VLDDR_GPT;VLDDR_E5;EOS_GPT;CLS_E5
A woman is slicing a pumpkin.;A woman is riding an elephant.;0.4;0;0.4444444444444444;0.4681806862354278;0.478590726852417;0.0507517792284488;0.7149189710617065;0.9987121820449828;0.7444453835487366;9.22491178344718;0.6694335249513312;0.9999668002128601;0.8791400194168091
A woman is dancing.;A woman is kneading dough.;0.4;0;0.5714285714285714;0.5758772492408752;0.5422800779342651;0.071236602962017;0.7145525813102722;0.9974627494812012;0.7447072863578796;8.084007733326779;0.7589085703670517;0.9999139308929443;0.8904473781585693
A woman is cracking eggs into a bowl.;A woman is placing skewers onto a rack.;0.6;0;0.3333333333333333;0.4992026090621948;0.6685550808906555;0.0384507477283477;0.6144027709960938;0.9992608428001404;0.8112547397613525;12.982910308767758;1.0881381277085842;0.9999803304672241;0.892238199710846
A car is moving through a road.;A car is driving down the road.;4.0;1;0.5;0.3204621076583862;0.4520615041255951;0.0317776910960674;0.3655478358268738;0.9994952082633972;0.9331873059272766;10.08449942727413;1.2366685282188208;0.999968409538269;0.9694888591766357
Someone is greasing a pan.;Smeone is laying down.;0.4;0;0.2222222222222222;0.6826401352882385;0.8451362252235413;0.0735572651028633;0.7139601707458496;0.997294783592224;0.7451304197311401;9.2803903779406;1.1837302133264052;0.9998546838760376;0.8760891556739807
A man is playing guitar.;A man is draining pasta.;0.4;0;0.5;0.5436424612998962;0.5571179389953613;0.0380022563040256;0.7643345594406128;0.9992780089378356;0.70789635181427;14.305531149273028;0.7288927762249748;0.9999688863754272;0.8895342350006104
A woman is drinking vodka.;A woman is exercising.;0.4;0;0.5714285714285714;0.5065644383430481;0.4623929858207702;0.0382606387138366;0.6945948004722595;0.9992681741714478;0.7587689161300659;13.239832249843046;0.6657017667082826;0.999964714050293;0.8984043002128601
A woman is cutting meat into pieces.;A woman is cutting up some meat.;4.8;1;0.6;0.337796151638031;0.4064505398273468;0.0298498310148715;0.2418649494647979;0.9995545148849488;0.9707506895065308;11.31651805565453;1.6804854970790355;0.9999885559082031;0.9816991090774536
A man is rinsing a steak.;A man is playing a guitar.;0.6;0;0.5;0.4819740951061249;0.5455533266067505;0.0762033015489578;0.7510951161384583;0.9970964789390564;0.7179281711578369;6.324845319155552;0.7263438609633859;0.9999115467071533;0.8920694589614868
A man is selling items.;A man is cleaning the house.;0.8;0;0.4444444444444444;0.4813586771488189;0.5134598612785339;0.0314727462828159;0.6826821565628052;0.9995048642158508;0.7669724225997925;15.294460573071756;0.7521214028263485;0.9999864101409912;0.9124487638473511
A man is kicking a soccer ball.;A man is mixing a bowl.;0.6;0;0.4444444444444444;0.5020033717155457;0.5501061677932739;0.0611079297959804;0.7082328200340271;0.9981328845024108;0.749203085899353;8.215028285061726;0.7767306911403005;0.9999285936355591;0.8892555832862854
A woman is frying something.;A woman is riding a horse.;0.6;0;0.5;0.500004768371582;0.5408322811126709;0.035687007009983;0.730817437171936;0.9993630647659302;0.7329528331756592;14.010835042336584;0.7400374616204345;0.9999939799308777;0.8915259838104248
A cat is licking a sucker.;A woman is slicing cucumber.;0.0;0;0.3333333333333333;0.6540273427963257;0.6758875846862793;0.0536042898893356;0.7844890356063843;0.9985634088516236;0.6922885179519653;12.20102615194688;0.8615640933258428;0.9998746514320374;0.8621492385864258
A woman is playing a game with a man.;A man is playing piano.;0.6;0;0.5555555555555556;0.4177607297897339;0.4272790849208832;0.0446636863052845;0.7615053653717041;0.9990026950836182;0.7100547552108765;9.353476265578765;0.5610979309545913;0.9999716281890869;0.9076555371284485
The man is driving a white car.;A man is giving an interview.;0.4;0;0.3636363636363636;0.4786969125270843;0.6067936420440674;0.0797340795397758;0.7932694554328918;0.9968213438987732;0.6853617429733276;6.003667632336351;0.7649275260610362;0.999962568283081;0.8718248009681702
A man drove his car.;A man is driving a car.;4.25;1;0.7142857142857143;0.3467409014701843;0.373056411743164;0.0307440310716629;0.2811297178268432;0.999527394771576;0.9604830741882324;11.278316127834618;1.3269903111877392;0.9999891519546509;0.9900186061859131
A man puts some cheese on a pizza.;The man sprinkled cheese on the pizza.;5.0;1;0.5;0.3466524481773376;0.5318100452423096;0.0379577651619911;0.3335359692573547;0.9992795586586;0.9443767666816713;9.13258319339772;1.5944608505836069;0.9999944567680359;0.9832203984260559
The boy is playing the piano.;A boy plays a piano.;5.0;1;0.5714285714285714;0.3671218454837799;0.4041512012481689;0.071144200861454;0.2178222984075546;0.9974691867828368;0.9762766361236572;5.160249760886511;1.855417026644284;0.9999069571495056;0.9940729737281799
A man is riding a horse.;A man is playing a keyboard.;0.2;0;0.5;0.462825208902359;0.5209612846374512;0.0426275208592414;0.7148388028144836;0.9990913271903992;0.7445027828216553;10.857427304548963;0.7287814855409466;0.9998772740364075;0.9005663394927979
A man is walking on a rope.;A man is riding a mo-pad.;0.4;0;0.3636363636363636;0.448110431432724;0.5013022422790527;0.0811254754662513;0.6102784872055054;0.996709167957306;0.8137800693511963;5.523670941307953;0.8214319409726204;0.9999927282333374;0.8939478397369385
People step off a train.;A group of people get off a train.;4.6;1;0.5555555555555556;0.4427316784858703;0.4755168259143829;0.0435582101345062;0.3138244748115539;0.9990513324737548;0.9507570266723632;10.164138451022906;1.5152318065693329;0.9999936819076538;0.9642036557197571
A woman is sewing on a machine.;A woman is breading some meat.;0.6;0;0.4;0.5040225386619568;0.5388709306716919;0.0570126697421073;0.616729736328125;0.9983747005462646;0.8098222017288208;8.840535637812886;0.8737553889974764;0.9999860525131226;0.922333300113678
A man is buttering a piece of bread.;A man is applying butter to bread.;5.0;1;0.6;0.3441808819770813;0.3925651311874389;0.0415593273937702;0.2584463357925415;0.9991365671157836;0.9666026830673218;8.281675945233761;1.518942530114091;0.9999532103538513;0.9851056337356567
A man shooting a car.;A man is cutting a potato.;0.4;0;0.375;0.4712499976158142;0.5429633259773254;0.0427220053970813;0.7292481064796448;0.9990874528884888;0.7340985536575317;11.030615094861826;0.7445522602703953;0.9999838471412659;0.8602098226547241
A black horse is running around.;The horse is running.;4.2;1;0.5;0.3570480346679687;0.3862738907337188;0.0227457415312528;0.4166758358478546;0.9997416138648988;0.9131906628608704;15.697357423031534;0.9270369373537736;0.9999904036521912;0.9496085047721863
A woman is deveining shrimp.;A man is dancing in rain.;0.0;0;0.3;0.6011965870857239;0.6309176087379456;0.0487216226756572;0.8665855526924133;0.9988131523132324;0.6245147585868835;12.339420447630104;0.728049996653803;0.9999779462814331;0.8487467169761658
A man is riding a horse.;A woman is washing a freezer.;0.0;0;0.3333333333333333;0.5619266629219055;0.6210502982139587;0.0406318791210651;0.9262586832046508;0.9991743564605712;0.5710223317146301;13.82969911993514;0.6704933616009532;0.9999822974205017;0.8489916920661926
A man walks down a path.;A man walks across a tight rope.;0.8;0;0.4444444444444444;0.4413284361362457;0.5311679244041443;0.0286903753876686;0.5211852192878723;0.9995883703231812;0.8641828298568726;15.382455969047124;1.0191538530772457;0.9999898672103882;0.9181733131408691
A woman is filing her fingernails with an emery board.;A woman is feeding her baby with a bottle.;0.5;0;0.4285714285714285;0.5305747389793396;0.5627345442771912;0.0990447849035263;0.66034996509552;0.9950951337814332;0.7819689512252808;5.356917474212713;0.8521762308199581;0.9998927116394043;0.9016721248626709
A man is riding a skateboard.;A woman is cutting a potato.;0.0;0;0.3333333333333333;0.5677779912948608;0.6209073662757874;0.0460965484380722;0.8392727971076965;0.998937487602234;0.6478104591369629;12.317147607214771;0.7398159077901243;0.9999895095825195;0.8644648194313049
A woman is taking a shower.;A man is riding a white horse.;0.0;0;0.3;0.5013052821159363;0.5667970180511475;0.0445395410060882;0.8631891012191772;0.9990084171295166;0.6274522542953491;11.25528621966291;0.6566313421365;0.999993085861206;0.8555908799171448
A  man is dancing.;A man is riding a horse.;0.8;0;0.5;0.4799777269363403;0.4695379436016083;0.1052852720022201;0.6892029643058777;0.994457483291626;0.7624994516372681;4.558830668416937;0.681276732572527;0.9999743103981018;0.8936904072761536
A man is rowing a boat.;A man is shooting off a gun.;0.85;0;0.4444444444444444;0.5146461725234985;0.5711726546287537;0.0357502438127994;0.7236298322677612;0.9993607997894288;0.7381799221038818;14.395598956425657;0.7893160690166314;0.9999415874481201;0.889599084854126
A woman is riding a horse on a beach.;A man is carrying another man on his back.;0.4;0;0.3076923076923077;0.4692766964435577;0.6364908814430237;0.0463068485260009;0.85972660779953;0.9989277124404908;0.6304351091384888;10.134066803964474;0.7403410289604992;0.999984622001648;0.867099940776825
A person is frying meat in a pan.;A person is holding a skunk.;0.75;0;0.4;0.5245150923728943;0.5832186937332153;0.0391931980848312;0.6807907223701477;0.9992319345474244;0.7682619094848633;13.382809211884522;0.8566783808433244;0.9999572038650513;0.8679487109184265
A chimpanzee is hurting a woman.;A man is driving a car.;0.0;0;0.3333333333333333;0.644338846206665;0.667060911655426;0.0568229891359806;0.8729282021522522;0.9983856081962584;0.6189981698989868;11.339404279924908;0.7641646930535075;0.9999432563781738;0.8575080633163452
The woman is peeling shrimp.;The man is holding a lemur.;0.0;0;0.3;0.5982139110565186;0.60453200340271;0.0555842220783233;0.8411797285079956;0.99845552444458;0.6462082862854004;10.76229708159951;0.7186716261873918;0.9999235272407532;0.8606891632080078
Two zebras are playing.;Zebras are socializing.;4.25;1;0.5;0.4801527559757232;0.5233421325683594;0.0731127634644508;0.4654455780982971;0.9973271489143372;0.8916800618171692;6.567290486963811;1.1243895252085414;0.9999415278434753;0.9667470455169678
A badger is burrowing a hole.;A badger is digging the earth.;4.6;1;0.4444444444444444;0.4375671148300171;0.5382333397865295;0.0319782011210918;0.433996170759201;0.9994889497756958;0.9058236479759216;13.683293602822806;1.2401799279587735;0.9999955296516418;0.9519388675689697
A woman is water skiing on a lake.;A man is playing a flute.;0.0;0;0.2727272727272727;0.5358226299285889;0.5730187892913818;0.0669345259666442;0.8293071985244751;0.9977596998214722;0.6561247706413269;8.005175538190967;0.6909608288833279;0.9999375939369202;0.8747542500495911
A girl is playing a violin.;A baby is laughing and giggling.;0.25;0;0.3;0.5827798247337341;0.5729067325592041;0.0521409809589386;0.7546272277832031;0.9986406564712524;0.7152687907218933;11.177001544958992;0.7591917061383776;0.999947726726532;0.8737524151802063
A woman is cutting a cucumber.;A man is playing a guitar.;0.0;0;0.3333333333333333;0.5784881711006165;0.6236661076545715;0.0506133027374744;0.8795497417449951;0.998719334602356;0.6131962537765503;11.429567718612834;0.7090742888710766;0.9999526739120483;0.8647065758705139
A woman splits garlic cloves.;A woman is breaking a head of garlic into cloves.;4.6;1;0.4545454545454545;0.503915011882782;0.4717971682548523;0.0433780737221241;0.3408734798431396;0.99905925989151;0.9419024586677552;11.616813948697091;1.3840829403095836;0.9999524354934692;0.9635223150253296
A woman is picking tomatoes.;A woman is pouring batter into a bowl.;1.0;0;0.4;0.5415754318237305;0.6177273988723755;0.0386556312441825;0.6865957379341125;0.9992527365684508;0.7642929553985596;14.010259679958892;0.8996959415027044;0.99986732006073;0.88933265209198
A person is cutting a meat.;A person riding a mechanical bull;0.0;0;0.2222222222222222;0.6444090008735657;0.6900464296340942;0.0563984662294387;0.687828779220581;0.9984095096588136;0.7634457349777222;11.426002229422297;1.0032241314706636;0.9998778104782104;0.8956482410430908
A man is playing a violin.;A woman is using a sewing machine.;0.0;0;0.3;0.4999949038028717;0.5478246808052063;0.0601905547082424;0.7999618053436279;0.9981887936592102;0.6800305247306824;8.306866521275024;0.6848135462791067;0.9999706149101257;0.9039340019226074
A man is smelling two pizzas.;A woman is feeding a man.;0.2;0;0.4444444444444444;0.506874144077301;0.4919851720333099;0.0746943652629852;0.7581394910812378;0.9972105026245116;0.7126122713088989;6.785975652817848;0.64893753434695;0.9999446272850037;0.8929790258407593
A dog lies on his back on a wooden floor.;A dog is laying on the floor.;4.0;1;0.4166666666666667;0.3651920258998871;0.4279110133647918;0.0389116182923316;0.3882883787155151;0.9992429614067078;0.9246161580085754;9.38516674265011;1.102044348533817;0.9998869895935059;0.948087215423584
A woman is frying something in the pan.;A man is playing his guitar.;0.0;0;0.2307692307692307;0.5378374457359314;0.6819496750831604;0.0524433068931102;0.8700551390647888;0.9986250400543212;0.6215020418167114;10.255597474662483;0.7838005253508179;0.9999850392341614;0.8691048622131348
A man puts seasoning in a bowl of water.;The man added seasoning to water in a bowl.;5.0;1;0.5833333333333334;0.2707856893539428;0.3136051297187805;0.0484696626663208;0.2513776421546936;0.9988253116607666;0.9684048295021056;5.586704640758695;1.2475458319630237;0.9999672770500183;0.988412618637085
An elderly woman is pouring oil into a frying pan.;A tied man is putting into water.;0.0;0;0.2666666666666666;0.5428525805473328;0.648370623588562;0.0763222351670265;0.7557270526885986;0.9970874786376952;0.7144381403923035;7.112639971291895;0.8579428528883517;0.9998996257781982;0.8734731078147888
A man is mowing grass.;A man is busting concrete.;0.833;0;0.5;0.541968047618866;0.6051701903343201;0.0365449339151382;0.6329686641693115;0.999332308769226;0.7996753454208374;14.830182724570834;0.956082385418758;0.999944806098938;0.8868629932403564
A cat is watching a TV.;A man is slicing a leave.;0.0;0;0.3333333333333333;0.5341470241546631;0.6254767179489136;0.0449194349348545;0.8456931114196777;0.9989910125732422;0.6424015760421753;11.89122314048079;0.7396024745890579;0.9999765157699585;0.8448995351791382
A man is playing a guitar.;A woman is dancing.;0.2;0;0.375;0.4870913922786712;0.5364772081375122;0.0472975708544254;0.8554973602294922;0.998881697654724;0.6340621709823608;10.29844415853539;0.627093937488713;0.999862551689148;0.888287365436554
A man is dieing in an operating room.;A man is kissing a woman in stage.;0.4;0;0.4166666666666667;0.4552614092826843;0.531251072883606;0.0613395832479;0.7704617977142334;0.9981189370155334;0.703194260597229;7.421984062767013;0.6895229256787221;0.9999875426292419;0.8887230157852173
A man is holding a leaf.;A woman is watching television.;0.0;0;0.3333333333333333;0.5454855561256409;0.6682241559028625;0.0729376897215843;0.8829397559165955;0.9973401427268982;0.6102086305618286;7.478788513974775;0.7568173835474961;0.9998586177825928;0.8389728665351868
A person is riding a horse.;A woman is slicing potatoes.;0.0;0;0.3333333333333333;0.6207865476608276;0.6133425235748291;0.0576290152966976;0.7928749918937683;0.9983396530151368;0.6856745481491089;10.772117907355623;0.7735677500810954;0.999920666217804;0.864923894405365
A woman is slicing octopus.;A man is playing the guitar.;0.0;0;0.3;0.6747806072235107;0.6224874258041382;0.0556760095059871;0.8926068544387817;0.9984500408172609;0.6016265153884888;12.119773187964336;0.6973814089692616;0.9999365210533142;0.8502034544944763
